Log_Variable,Lab_Variable,Well,Correlation,N_Wells,Avg_Correlation,Avg_Abs_Correlation,Std_Correlation,Correlation_Type,Consistent_Direction
Log_SFT2,Lab_XRF_Cl,HRDH_697,0.2125060963308222,2,0.3169724520826509,0.3169724520826509,0.10446635575182871,Positive,True
Log_KTH,Lab_XRF_Al,HRDH_1119,0.5198160253837325,2,0.3112898044862366,0.3112898044862366,0.2085262208974959,Positive,True
Log_KTH,Lab_XRF_Al,HRDH_697,0.10276358358874073,2,0.3112898044862366,0.3112898044862366,0.2085262208974959,Positive,True
Log_SFT2,Lab_XRF_P,HRDH_1119,0.46109641794399325,2,0.15790394367079913,0.3031924742731941,0.3031924742731941,Positive,False
Log_SFT2,Lab_XRF_P,HRDH_697,-0.14528853060239502,2,0.15790394367079913,0.3031924742731941,0.3031924742731941,Positive,False
Log_HRD1,Lab_XRD_Plagioclase,HRDH_1119,0.35134666609638443,2,0.30148056589504035,0.30148056589504035,0.04986610020134405,Positive,True
Log_HRD1,Lab_XRD_Plagioclase,HRDH_1867,0.25161446569369633,2,0.30148056589504035,0.30148056589504035,0.04986610020134405,Positive,True
Log_LSN,Lab_XRF_Ca,HRDH_1119,-0.45410922646060237,2,-0.30089446443216294,0.30089446443216294,0.1532147620284394,Negative,True
Log_LSN,Lab_XRF_Ca,HRDH_697,-0.14767970240372355,2,-0.30089446443216294,0.30089446443216294,0.1532147620284394,Negative,True
Log_SLTM,Lab_XRF_Al,HRDH_1119,0.30781101221590806,2,0.29812123012455544,0.29812123012455544,0.009689782091352628,Positive,True
Log_SLTM,Lab_XRF_Al,HRDH_697,0.2884314480332028,2,0.29812123012455544,0.29812123012455544,0.009689782091352628,Positive,True
Log_SFT2,Lab_XRD_K-Feldspar,HRDH_1867,-0.3865899402604852,2,-0.08978053455605356,0.29680940570443165,0.29680940570443165,Negative,False
Log_SFT2,Lab_XRD_K-Feldspar,HRDH_697,0.2070288711483781,2,-0.08978053455605356,0.29680940570443165,0.29680940570443165,Negative,False
Log_HRD2,Lab_XRD_K-Feldspar,HRDH_1867,-0.3522398687096703,2,-0.29456573195685976,0.29456573195685976,0.05767413675281052,Negative,True
Log_HRD2,Lab_XRD_K-Feldspar,HRDH_697,-0.23689159520404923,2,-0.29456573195685976,0.29456573195685976,0.05767413675281052,Negative,True
Log_PE,Lab_XRD_Chlorite,HRDH_1867,0.3488046301300514,2,0.05823483094846019,0.2905697991815912,0.2905697991815912,Positive,False
Log_PE,Lab_XRD_Chlorite,HRDH_697,-0.23233496823313105,2,0.05823483094846019,0.2905697991815912,0.2905697991815912,Positive,False
Log_K,Lab_XRF_P,HRDH_1119,0.3904236276677642,2,0.10602196669986315,0.28440166096790104,0.28440166096790104,Positive,False
Log_K,Lab_XRF_P,HRDH_697,-0.17837969426803787,2,0.10602196669986315,0.28440166096790104,0.28440166096790104,Positive,False
Log_K,Lab_XRF_Ca,HRDH_1119,0.3683561597023999,2,0.27849073056609674,0.27849073056609674,0.08986542913630316,Positive,True
Log_K,Lab_XRF_Ca,HRDH_697,0.18862530142979358,2,0.27849073056609674,0.27849073056609674,0.08986542913630316,Positive,True
Log_K,Lab_XRF_Mg,HRDH_1119,0.1876446683574151,2,0.2778317284279795,0.2778317284279795,0.09018706007056437,Positive,True
Log_K,Lab_XRF_Mg,HRDH_697,0.36801878849854386,2,0.2778317284279795,0.2778317284279795,0.09018706007056437,Positive,True
Log_SFT2,Lab_XRD_Plagioclase,HRDH_1119,0.2875824081285324,2,0.27645568412574534,0.27645568412574534,0.01112672400278708,Positive,True
Log_SFT2,Lab_XRD_Plagioclase,HRDH_1867,0.26532896012295826,2,0.27645568412574534,0.27645568412574534,0.01112672400278708,Positive,True
Log_HRD2,Lab_XRD_Plagioclase,HRDH_1119,0.35885556252705647,2,0.2760686061188986,0.2760686061188986,0.08278695640815788,Positive,True
Log_HRD2,Lab_XRD_Plagioclase,HRDH_1867,0.19328164971074072,2,0.2760686061188986,0.2760686061188986,0.08278695640815788,Positive,True
Log_SLTM,Lab_XRF_Sr,HRDH_1119,-0.34114868251502417,2,-0.06817606057044509,0.27297262194457905,0.27297262194457905,Negative,False
Log_SLTM,Lab_XRF_Sr,HRDH_697,0.204796561374134,2,-0.06817606057044509,0.27297262194457905,0.27297262194457905,Negative,False
Log_HRD2,Lab_XRF_P,HRDH_1119,0.41787519795775946,2,0.2701892368140946,0.2701892368140946,0.14768596114366483,Positive,True
Log_HRD2,Lab_XRF_P,HRDH_697,0.1225032756704298,2,0.2701892368140946,0.2701892368140946,0.14768596114366483,Positive,True
Log_CN,Lab_XRF_Sr,HRDH_1119,-0.29056738249503655,2,-0.021970281761164293,0.2685971007338723,0.2685971007338723,Negative,False
Log_CN,Lab_XRF_Sr,HRDH_697,0.24662681897270797,2,-0.021970281761164293,0.2685971007338723,0.2685971007338723,Negative,False
Log_CNC,Lab_XRF_Sr,HRDH_1119,-0.2879804916903079,2,-0.020678641388238578,0.2673018503020693,0.2673018503020693,Negative,False
Log_CNC,Lab_XRF_Sr,HRDH_697,0.24662320891383077,2,-0.020678641388238578,0.2673018503020693,0.2673018503020693,Negative,False
Log_SFT2,Lab_XRF_Mg,HRDH_1119,0.16773096995669334,2,0.2661106889331537,0.2661106889331537,0.09837971897646033,Positive,True
Log_SFT2,Lab_XRF_Mg,HRDH_697,0.364490407909614,2,0.2661106889331537,0.2661106889331537,0.09837971897646033,Positive,True
Log_SLTM,Lab_XRF_S,HRDH_1119,-0.3404782158014715,2,-0.26383108313579806,0.26383108313579806,0.0766471326656734,Negative,True
Log_SLTM,Lab_XRF_S,HRDH_697,-0.18718395047012468,2,-0.26383108313579806,0.26383108313579806,0.0766471326656734,Negative,True
Log_SLTM,Lab_XRF_Si,HRDH_1119,0.2455070243118041,2,-0.010836901256213394,0.2563439255680175,0.2563439255680175,Negative,False
Log_SLTM,Lab_XRF_Si,HRDH_697,-0.2671808268242309,2,-0.010836901256213394,0.2563439255680175,0.2563439255680175,Negative,False
Log_HRD1,Lab_XRF_Mg,HRDH_1119,0.28693001423549774,2,0.2560681500563865,0.2560681500563865,0.03086186417911127,Positive,True
Log_HRD1,Lab_XRF_Mg,HRDH_697,0.2252062858772752,2,0.2560681500563865,0.2560681500563865,0.03086186417911127,Positive,True
Log_SHR,Lab_XRD_Anatase,HRDH_1804,-0.2643476574041404,2,-0.2514327916313239,0.2514327916313239,0.012914865772816503,Negative,True
Log_SHR,Lab_XRD_Anatase,HRDH_1867,-0.2385179258585074,2,-0.2514327916313239,0.2514327916313239,0.012914865772816503,Negative,True
Log_ZDNC,Lab_XRD_Plagioclase,HRDH_1119,-0.363562764365454,2,-0.24334889337045426,0.24334889337045426,0.12021387099499972,Negative,True
Log_ZDNC,Lab_XRD_Plagioclase,HRDH_1867,-0.12313502237545455,2,-0.24334889337045426,0.24334889337045426,0.12021387099499972,Negative,True
Log_HRD2,Lab_XRF_Mg,HRDH_1119,0.28258654224177815,2,0.04976701356918427,0.23281952867259387,0.23281952867259387,Positive,False
Log_HRD2,Lab_XRF_Mg,HRDH_697,-0.1830525151034096,2,0.04976701356918427,0.23281952867259387,0.23281952867259387,Positive,False
Log_CN,Lab_XRF_Ca,HRDH_1119,0.28387418438783857,2,0.23003766390050023,0.23003766390050023,0.05383652048733835,Positive,True
Log_CN,Lab_XRF_Ca,HRDH_697,0.17620114341316187,2,0.23003766390050023,0.23003766390050023,0.05383652048733835,Positive,True
Log_ZDNC,Lab_XRF_Mg,HRDH_1119,-0.29213127664703215,2,-0.062185195751797526,0.2299460808952346,0.2299460808952346,Negative,False
Log_ZDNC,Lab_XRF_Mg,HRDH_697,0.1677608851434371,2,-0.062185195751797526,0.2299460808952346,0.2299460808952346,Negative,False
Log_CNC,Lab_XRF_Ca,HRDH_1119,0.2766429038182009,2,0.22642072942994929,0.22642072942994929,0.050222174388251606,Positive,True
Log_CNC,Lab_XRF_Ca,HRDH_697,0.17619855504169768,2,0.22642072942994929,0.22642072942994929,0.050222174388251606,Positive,True
Log_SHR,Lab_XRF_P,HRDH_1119,-0.30836838859505955,2,-0.21559948905050305,0.21559948905050305,0.09276889954455651,Negative,True
Log_SHR,Lab_XRF_P,HRDH_697,-0.12283058950594654,2,-0.21559948905050305,0.21559948905050305,0.09276889954455651,Negative,True
Log_SLTM,Lab_XRF_K,HRDH_1119,0.2542060219108654,2,0.19319770171866074,0.19319770171866074,0.061008320192204646,Positive,True
Log_SLTM,Lab_XRF_K,HRDH_697,0.1321893815264561,2,0.19319770171866074,0.19319770171866074,0.061008320192204646,Positive,True
Log_SHR,Lab_XRD_Chlorite,HRDH_1867,-0.1320851422380979,2,0.04806670954819976,0.18015185178629767,0.18015185178629767,Positive,False
Log_SHR,Lab_XRD_Chlorite,HRDH_697,0.22821856133449742,2,0.04806670954819976,0.18015185178629767,0.18015185178629767,Positive,False
Log_SHR,Lab_XRD_K-Feldspar,HRDH_1867,-0.11897720221526345,2,0.05462067955961697,0.17359788177488042,0.17359788177488042,Positive,False
Log_SHR,Lab_XRD_K-Feldspar,HRDH_697,0.2282185613344974,2,0.05462067955961697,0.17359788177488042,0.17359788177488042,Positive,False
Log_LSN,Lab_XRD_Illite/Mica,HRDH_1804,-0.40155672039690954,3,-0.5273186808804758,0.5273186808804758,0.17250211251130082,Negative,True
Log_LSN,Lab_XRD_Illite/Mica,HRDH_1867,-0.40916536823058147,3,-0.5273186808804758,0.5273186808804758,0.17250211251130082,Negative,True
Log_LSN,Lab_XRD_Illite/Mica,HRDH_697,-0.7712339540139365,3,-0.5273186808804758,0.5273186808804758,0.17250211251130082,Negative,True
Log_CNC,Lab_XRD_Illite/Mica,HRDH_1804,0.40220050833271576,3,0.48583626824048753,0.48583626824048753,0.13873390379732845,Positive,True
Log_CNC,Lab_XRD_Illite/Mica,HRDH_1867,0.37395171216046824,3,0.48583626824048753,0.48583626824048753,0.13873390379732845,Positive,True
Log_CNC,Lab_XRD_Illite/Mica,HRDH_697,0.6813565842282787,3,0.48583626824048753,0.48583626824048753,0.13873390379732845,Positive,True
Log_CN,Lab_XRD_Illite/Mica,HRDH_1804,0.41103896828242314,3,0.4753849628677322,0.4753849628677322,0.14902315867199922,Positive,True
Log_CN,Lab_XRD_Illite/Mica,HRDH_1867,0.3337576509935434,3,0.4753849628677322,0.4753849628677322,0.14902315867199922,Positive,True
Log_CN,Lab_XRD_Illite/Mica,HRDH_697,0.68135826932723,3,0.4753849628677322,0.4753849628677322,0.14902315867199922,Positive,True
Log_GR,Lab_XRD_Illite/Mica,HRDH_1804,0.13605485782235774,3,0.4243796079370095,0.4243796079370095,0.20558303484563073,Positive,True
Log_GR,Lab_XRD_Illite/Mica,HRDH_1867,0.5361659860521187,3,0.4243796079370095,0.4243796079370095,0.20558303484563073,Positive,True
Log_GR,Lab_XRD_Illite/Mica,HRDH_697,0.6009179799365522,3,0.4243796079370095,0.4243796079370095,0.20558303484563073,Positive,True
Log_PE,Lab_XRD_Quartz,HRDH_1119,0.44260688977650225,3,0.056758861548164286,0.40501245970759386,0.4169902004313813,Positive,False
Log_PE,Lab_XRD_Quartz,HRDH_1804,-0.5223803972391443,3,0.056758861548164286,0.40501245970759386,0.4169902004313813,Positive,False
Log_PE,Lab_XRD_Quartz,HRDH_697,0.2500500921071349,3,0.056758861548164286,0.40501245970759386,0.4169902004313813,Positive,False
Log_ZDNC,Lab_XRD_Illite/Mica,HRDH_1804,-0.29328424829795186,3,0.0072858889833525104,0.3733933145062422,0.3989117933099486,Positive,False
Log_ZDNC,Lab_XRD_Illite/Mica,HRDH_1867,0.571018805234392,3,0.0072858889833525104,0.3733933145062422,0.3989117933099486,Positive,False
Log_ZDNC,Lab_XRD_Illite/Mica,HRDH_697,-0.2558768899863826,3,0.0072858889833525104,0.3733933145062422,0.3989117933099486,Positive,False
Log_SHR,Lab_XRD_Quartz,HRDH_1119,-0.37009099091371467,3,-0.05709229754288636,0.36973710643245566,0.3742110380488296,Negative,False
Log_SHR,Lab_XRD_Quartz,HRDH_1804,0.4689672133343539,3,-0.05709229754288636,0.36973710643245566,0.3742110380488296,Negative,False
Log_SHR,Lab_XRD_Quartz,HRDH_697,-0.27015311504929834,3,-0.05709229754288636,0.36973710643245566,0.3742110380488296,Negative,False
Log_HRD1,Lab_XRD_Illite/Mica,HRDH_1804,0.32442765527747214,3,0.16094198806948912,0.33360034959661417,0.2993503125099303,Positive,False
Log_HRD1,Lab_XRD_Illite/Mica,HRDH_1867,-0.2589875422906875,3,0.16094198806948912,0.33360034959661417,0.2993503125099303,Positive,False
Log_HRD1,Lab_XRD_Illite/Mica,HRDH_697,0.4173858512216827,3,0.16094198806948912,0.33360034959661417,0.2993503125099303,Positive,False
Log_HRD2,Lab_XRD_Illite/Mica,HRDH_1804,0.3185218305142181,3,0.11519727197879753,0.33320163287707544,0.3130220370268277,Positive,False
Log_HRD2,Lab_XRD_Illite/Mica,HRDH_1867,-0.32700654134741686,3,0.11519727197879753,0.33320163287707544,0.3130220370268277,Positive,False
Log_HRD2,Lab_XRD_Illite/Mica,HRDH_697,0.35407652676959134,3,0.11519727197879753,0.33320163287707544,0.3130220370268277,Positive,False
Log_SFT2,Lab_XRD_Illite/Mica,HRDH_1804,0.3210851888783796,3,0.15381245955822875,0.2710907608157395,0.23316254451861768,Positive,False
Log_SFT2,Lab_XRD_Illite/Mica,HRDH_1867,-0.1759174518862661,3,0.15381245955822875,0.2710907608157395,0.23316254451861768,Positive,False
Log_SFT2,Lab_XRD_Illite/Mica,HRDH_697,0.3162696416825727,3,0.15381245955822875,0.2710907608157395,0.23316254451861768,Positive,False
Log_SHR,Lab_XRD_Illite/Mica,HRDH_1804,-0.35052163147300913,3,0.033930676068377796,0.2676117637170506,0.2720004100901956,Positive,False
Log_SHR,Lab_XRD_Illite/Mica,HRDH_1867,0.23727672432728386,3,0.033930676068377796,0.2676117637170506,0.2720004100901956,Positive,False
Log_SHR,Lab_XRD_Illite/Mica,HRDH_697,0.21503693535085866,3,0.033930676068377796,0.2676117637170506,0.2720004100901956,Positive,False
Log_PE,Lab_XRD_Illite/Mica,HRDH_1804,0.3806994208564556,3,-0.007340030221243354,0.2611396441255471,0.27443191215619855,Negative,False
Log_PE,Lab_XRD_Illite/Mica,HRDH_1867,-0.20755248698708684,3,-0.007340030221243354,0.2611396441255471,0.27443191215619855,Negative,False
Log_PE,Lab_XRD_Illite/Mica,HRDH_697,-0.1951670245330988,3,-0.007340030221243354,0.2611396441255471,0.27443191215619855,Negative,False
Log_LSN,Lab_XRD_Quartz,HRDH_1119,-0.39022815355298185,4,0.4093831459378707,0.6044972227143617,0.47225721224680184,Positive,False
Log_LSN,Lab_XRD_Quartz,HRDH_1804,0.5134330752201117,4,0.4093831459378707,0.6044972227143617,0.47225721224680184,Positive,False
Log_LSN,Lab_XRD_Quartz,HRDH_1867,0.7569765396199918,4,0.4093831459378707,0.6044972227143617,0.47225721224680184,Positive,False
Log_LSN,Lab_XRD_Quartz,HRDH_697,0.757351122464361,4,0.4093831459378707,0.6044972227143617,0.47225721224680184,Positive,False
Log_CNC,Lab_XRD_Quartz,HRDH_1119,0.24519260354202416,4,-0.4615725166429795,0.5841688184139915,0.42738981639127854,Negative,False
Log_CNC,Lab_XRD_Quartz,HRDH_1804,-0.5127276920499558,4,-0.4615725166429795,0.5841688184139915,0.42738981639127854,Negative,False
Log_CNC,Lab_XRD_Quartz,HRDH_1867,-0.8718463731426626,4,-0.4615725166429795,0.5841688184139915,0.42738981639127854,Negative,False
Log_CNC,Lab_XRD_Quartz,HRDH_697,-0.7069086049213237,4,-0.4615725166429795,0.5841688184139915,0.42738981639127854,Negative,False
Log_CN,Lab_XRD_Quartz,HRDH_1119,0.23813791520749394,4,-0.4637009676634839,0.5827699252672309,0.4218828027923561,Negative,False
Log_CN,Lab_XRD_Quartz,HRDH_1804,-0.5271219125020683,4,-0.4637009676634839,0.5827699252672309,0.4218828027923561,Negative,False
Log_CN,Lab_XRD_Quartz,HRDH_1867,-0.8589087248712326,4,-0.4637009676634839,0.5827699252672309,0.4218828027923561,Negative,False
Log_CN,Lab_XRD_Quartz,HRDH_697,-0.7069111484881289,4,-0.4637009676634839,0.5827699252672309,0.4218828027923561,Negative,False
Log_HRD1,Lab_XRD_Quartz,HRDH_1119,0.5169766303481703,4,0.059679322011317607,0.5085871292650149,0.5099072139122132,Positive,False
Log_HRD1,Lab_XRD_Quartz,HRDH_1804,-0.4412689748474822,4,0.059679322011317607,0.5085871292650149,0.5099072139122132,Positive,False
Log_HRD1,Lab_XRD_Quartz,HRDH_1867,0.6195562722044946,4,0.059679322011317607,0.5085871292650149,0.5099072139122132,Positive,False
Log_HRD1,Lab_XRD_Quartz,HRDH_697,-0.4565466396599123,4,0.059679322011317607,0.5085871292650149,0.5099072139122132,Positive,False
Log_ZDNC,Lab_XRD_Quartz,HRDH_1119,-0.4771332264096227,4,-0.16217349707032602,0.5072477803243062,0.5313589433477074,Negative,False
Log_ZDNC,Lab_XRD_Quartz,HRDH_1804,0.4595702985195751,4,-0.16217349707032602,0.5072477803243062,0.5313589433477074,Negative,False
Log_ZDNC,Lab_XRD_Quartz,HRDH_1867,-0.8617093283796418,4,-0.16217349707032602,0.5072477803243062,0.5313589433477074,Negative,False
Log_ZDNC,Lab_XRD_Quartz,HRDH_697,0.23057826798838518,4,-0.16217349707032602,0.5072477803243062,0.5313589433477074,Negative,False
Log_SFT2,Lab_XRD_Quartz,HRDH_1119,0.6080854311368147,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_SFT2,Lab_XRD_Quartz,HRDH_1804,-0.43953595286157177,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_SFT2,Lab_XRD_Quartz,HRDH_1867,0.5752016944775449,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_SFT2,Lab_XRD_Quartz,HRDH_697,-0.37253153269819694,4,0.09280491001364771,0.498838652793532,0.4995361529240194,Positive,False
Log_GR,Lab_XRD_Quartz,HRDH_1119,0.39390210993251223,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_GR,Lab_XRD_Quartz,HRDH_1804,-0.15735665353654366,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_GR,Lab_XRD_Quartz,HRDH_1867,-0.8227708464459174,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_GR,Lab_XRD_Quartz,HRDH_697,-0.5529078889771666,4,-0.28478331975677884,0.481734374723035,0.4577588970269327,Negative,False
Log_HRD2,Lab_XRD_Quartz,HRDH_1119,0.505032355971865,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
Log_HRD2,Lab_XRD_Quartz,HRDH_1804,-0.4329045211187419,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
Log_HRD2,Lab_XRD_Quartz,HRDH_1867,0.6113369918136744,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
Log_HRD2,Lab_XRD_Quartz,HRDH_697,-0.3266980276134294,4,0.08919169976334203,0.4689929741294277,0.47199255464549994,Positive,False
